participantid,extraversionbig5,agreeable,neuroticismbig5,conscientiousnessbig5,opennessbig5,income,education,totalallowance,assignedallowancelevel,stdactions,z_extraversionbig5,z_agreeable,z_neuroticismbig5,z_conscientiousnessbig5,z_opennessbig5,z_net_income,z_stdactions,reducation,weighted_ttp,min_weighted_ttp,max_weighted_ttp,weighted_ttp06,choice_length_deterministic,bs_weighted_loyalty,weighted_loyalty,min_weighted_loyalty,max_weighted_loyalty,weighted_loyalty15,choice1_loyalty_deterministic,choice2_loyalty_deterministic,choice3_loyalty_deterministic,choice4_loyalty_deterministic,choice5_loyalty_deterministic,WTP_calculated,z_WTP_calculated,min_WTP_calculated,max_WTP_calculated,WTP_calculated15,choice1_WTP_deterministic,choice2_WTP_deterministic,choice3_WTP_deterministic,choice4_WTP_deterministic,choice5_WTP_deterministic,WTP_noincome,weighted_WTP_categorical,z_WTP_categorical,RT_calculated_hs,z_RT_calculated_hs,min_RT_calculated,max_RT_calculated,RT_calculated15,choice1_RT_deterministic,choice2_RT_deterministic,choice3_RT_deterministic,choice4_RT_deterministic,choice5_RT_deterministic,RT_noincome_hs,weighted_RT_categorical,z_RT_categorical,Flexibility_calculated_ivw,z_Flexibility_calculated_ivw,anchored_flexibility,z_anchored_flexibility,min_Flexibility_combined,max_Flexibility_combined,Flexibility_combined15,choice1_flex_deterministic,choice2_flex_deterministic,choice3_flex_deterministic,choice4_flex_deterministic,choice5_flex_deterministic,sWTP_calculated,min_sWTP_calculated,max_sWTP_calculated,sWTP_calculated15,choice1_WTP_calculated_stoc,choice2_WTP_calculated_stoc,choice3_WTP_calculated_stoc,choice4_WTP_calculated_stoc,choice5_WTP_calculated_stoc
933,3.2,3.933333333,2.3,3.3,3.7,22007.47365,1,72,3,0.4629100561,-0.5119876862,1.037481308,-0.5879576802,-0.6381515861,-0.7117102742,-0.3572502136,-1.071293354,0,0.008969580755,-0.07178839296,0.1379993707,2.309666395,2,0.02931043133,0.8172594309,3.400620699,-3.031393766,3,4,5,2,,,-0.3025237024,-0.4344746768,-1.397873402,5.470183372,1,3,2,1,4,5,-0.05316305533,-0.2392344624,-0.3559286892,-0.03378012776,-0.5171960592,-2.646594286,3.333152533,2,2,1,3,5,,-0.03132431954,-0.03309952095,-0.5068151355,0.02055983059,0.1783878505,-0.1340324581,-0.1677743495,-2.965258121,3.648804188,3,3,1,5,,,-0.9491922259,-1.859476447,3.782505274,1,3,2,1,4,5
934,2.8,3.216666667,2.9,3.1,4.2,8582.660995,1,12,1,0.8345229626,-1.084269404,-0.8824810386,0.2892793417,-0.995516479,0.2748188078,-1.115217328,-0.5209875107,0,-0.002442282159,-0.07178839296,0.1379993707,1.983288884,1,-0.01361975539,-0.3797580898,3.400620699,-3.031393766,3,4,5,2,,,-0.8530546427,-1.225129247,-1.397873402,5.470183372,1,3,2,1,4,5,-0.07463292032,-0.8169946671,-1.247931004,0.03512633964,0.5378074646,-2.646594286,3.333152533,3,1,3,5,,,0.0427925624,0.03596186265,0.5506442785,-0.1211612597,-1.051258564,-0.9186908007,-1.149965882,-2.965258121,3.648804188,2,4,3,1,5,,-1.012911797,-1.859476447,3.782505274,1,3,2,1,4,5
935,4,3.016666667,4,2.9,4.4,20920.66852,1,72,3,1.685018063,0.6325756311,-1.418284535,1.897547245,-1.352881312,0.6694304347,-0.4186114073,0.7384748459,0,-0.00986737106,-0.07178839296,0.1379993707,1.770932317,1,-0.04273551702,-1.191589594,3.400620699,-3.031393766,2,1,4,5,2,,-0.224824667,-0.3228858411,-1.397873402,5.470183372,1,3,2,1,4,5,0.0673660934,-0.1187053099,-0.1698440909,0.08721488714,1.335317492,-2.646594286,3.333152533,4,3,5,,,,0.09009250998,0.08831730485,1.352304339,-0.2042806298,-1.772445679,-1.144715548,-1.432891011,-2.965258121,3.648804188,2,4,3,1,5,,-0.254113704,-1.859476447,3.782505274,2,2,1,4,5,
936,3.8,3.65,2.3,2.9,4.2,17692.90114,2,32,2,1.414213538,0.3464348018,0.2784264386,-0.5879576802,-1.352881312,0.2748188078,-0.600851655,0.3374518454,1,0.005646996666,-0.07178839296,0.1379993707,2.214641094,2,0.008219270967,0.229177013,3.400620699,-3.031393766,3,4,5,2,,,-0.3955049217,-0.5680112839,-1.397873402,5.470183372,1,3,2,1,4,5,0.023889523,-0.4007946849,-0.6053610444,0.06656976789,1.019227147,-2.646594286,3.333152533,4,3,5,,,,0.07070013881,0.06648223847,1.017968535,-0.004570315592,-0.03965445235,0.05462212116,0.06837292016,-2.965258121,3.648804188,3,3,1,5,,,-0.4869994223,-1.859476447,3.782505274,2,2,1,4,5,
938,3.9,3.433333333,2,4.4,4.8,8824.367498,1,12,1,3.664501429,0.4895052314,-0.3020273149,-1.026576161,1.327355266,1.458653688,-1.101570487,3.669808388,0,-0.02097787894,-0.07178839296,0.1379993707,1.453173399,1,0.001845967025,0.05147089437,3.400620699,-3.031393766,3,4,5,2,,,-0.7265700698,-1.043476224,-1.397873402,5.470183372,1,3,2,1,4,5,0.04232612997,-0.6955522299,-1.060436368,0.02736407705,0.4189620912,-2.646594286,3.333152533,3,1,3,5,,,0.03493648767,0.0281057898,0.4303530455,0.1570663452,1.362789869,1.939544439,2.42781353,-2.965258121,3.648804188,5,5,,,,,-0.3429555893,-1.859476447,3.782505274,2,2,1,4,5,
939,3.6,3.316666667,3.7,3,3.9,35257.01783,1,128,4,0.9161253572,0.06029396132,-0.61457932,1.458928704,-1.174198866,-0.3170986474,0.3908211887,-0.4001459479,0,0.006158294156,-0.07178839296,0.1379993707,2.229264021,2,-0.02307588793,-0.6434223652,3.400620699,-3.031393766,2,1,4,5,2,,0.2851223648,0.4094834328,-1.397873402,5.470183372,2,2,1,4,5,,0.01232917234,0.2616608739,0.4174021482,0.02781437896,0.4258565009,-2.646594286,3.333152533,3,1,3,5,,,0.02512779832,0.02757089771,0.4221628308,-0.1732590199,-1.503286004,-1.227501035,-1.536517262,-2.965258121,3.648804188,2,4,3,1,5,,-0.2598804235,-1.859476447,3.782505274,2,2,1,4,5,
942,3.5,3.133333333,1.9,3.8,4,8318.106165,1,12,1,0.9574270844,-0.08277645707,-1.10573256,-1.172782421,0.2552606463,-0.119792819,-1.130154133,-0.338983953,0,-0.03905299678,-0.07178839296,0.1379993707,0.9362276196,0,-0.03469460085,-0.9673856497,3.400620699,-3.031393766,2,1,4,5,2,,-0.7817482948,-1.122721434,-1.397873402,5.470183372,1,3,2,1,4,5,0.007099278737,-0.7369868755,-1.124407172,0.05021649972,0.7688477635,-2.646594286,3.333152533,3,1,3,5,,,0.05798540264,0.0511547029,0.783275187,0.01572048478,0.1363991499,0.01755337417,0.02197233029,-2.965258121,3.648804188,3,3,1,5,,,-0.6838571429,-1.859476447,3.782505274,2,2,1,4,5,
944,3.7,2.866666667,2.2,4.2,3.9,44790.91934,1,200,5,2.295181274,0.2033643872,-1.820137143,-0.7341638803,0.9699904323,-0.3170986474,0.9291067719,1.642039776,0,-0.04107327387,-0.07178839296,0.1379993707,0.8784480095,0,-0.06176350266,-1.722144723,3.400620699,-3.031393766,2,1,4,5,2,,0.686986208,0.9866271615,-1.397873402,5.470183372,2,2,1,4,5,,0.03846969455,1.169097662,1.818391085,0.05668196455,0.8678383231,-2.646594286,3.333152533,3,1,3,5,,,0.05029510334,0.06144560128,0.9408481717,-0.008532050066,-0.07402853668,0.3549885452,0.4443548322,-2.965258121,3.648804188,3,3,1,5,,,0.3873809278,-1.859476447,3.782505274,2,2,1,4,5,
946,3.8,3.183333333,2.4,3.3,4.5,14470.7222,1,32,2,0.7559289336,0.3464348018,-0.971781671,-0.4417515099,-0.6381515861,0.8667362928,-0.7827764153,-0.6373741031,0,-0.03695431352,-0.07178839296,0.1379993707,0.9962496758,0,-0.02395138331,-0.6678336859,3.400620699,-3.031393766,2,1,4,5,2,,-0.507080555,-0.7282525301,-1.397873402,5.470183372,1,3,2,1,4,5,0.03929735348,-0.3853868544,-0.5815729499,0.09708763659,1.486475825,-2.646594286,3.333152533,4,3,5,,,,0.1024685949,0.09825069457,1.504403234,-0.02221639454,-0.1927610785,-0.3039143384,-0.3804230094,-2.965258121,3.648804188,2,4,3,1,5,,-0.781888783,-1.859476447,3.782505274,1,3,2,1,4,5
947,3.4,3.35,2.4,3.9,4.2,12410.11122,1,12,1,0.9258201122,-0.2258468717,-0.5252787471,-0.4417515099,0.433943063,0.2748188078,-0.8991188407,-0.3857893944,0,-0.01062760502,-0.07178839296,0.1379993707,1.749189734,1,-0.0110103786,-0.3070011437,3.400620699,-3.031393766,3,4,5,2,,,-0.6389222741,-0.9175993204,-1.397873402,5.470183372,1,3,2,1,4,5,-0.0113373287,-0.7509400845,-1.145949483,0.009658303112,0.1478749961,-2.646594286,3.333152533,3,1,3,5,,,0.01583902352,0.009008322842,0.1379349679,0.02219155058,0.1925455034,0.04796177894,0.0600358732,-2.965258121,3.648804188,3,3,1,5,,,-0.6918455958,-1.859476447,3.782505274,2,2,1,4,5,
948,3,3.683333333,2.4,4,3.9,30341.54028,1,128,4,2.531938791,-0.7981285453,0.3677270114,-0.4417515099,0.6126255393,-0.3170986474,0.1132925227,1.992644072,0,0.01557692047,-0.07178839296,0.1379993707,2.49863553,2,0.0157385692,0.4388367534,3.400620699,-3.031393766,3,4,5,2,,,0.01160337403,0.01666438952,-1.397873402,5.470183372,2,2,1,4,5,,-0.06747480482,0.1818569005,0.2941930294,-0.05358985811,-0.8204960823,-2.646594286,3.333152533,2,2,1,3,5,,-0.0543686524,-0.05192555115,-0.7950770259,0.04558983818,0.3955613077,0.7948319912,0.9949263334,-2.965258121,3.648804188,3,3,1,5,,,0.07108056545,-1.859476447,3.782505274,2,2,1,4,5,
949,4.4,3.783333333,3.5,4.6,5,24371.61371,1,72,3,1.908627033,1.204857349,0.6356287599,1.166516423,1.684720159,1.853265405,-0.2237704843,1.069607973,0,0.03094955347,-0.07178839296,0.1379993707,2.938290596,2,0.028139567,0.7846123576,3.400620699,-3.031393766,3,4,5,2,,,-0.06900668144,-0.09910514206,-1.397873402,5.470183372,1,3,2,1,4,5,0.08718511462,-0.09888628125,-0.1392455399,-0.04417780787,-0.6763913631,-2.646594286,3.333152533,2,2,1,3,5,,-0.04263956472,-0.04441476613,-0.6800727844,0.1287643611,1.117226958,1.105322242,1.383580685,-2.965258121,3.648804188,4,1,5,,,,-0.2431004047,-1.859476447,3.782505274,2,2,1,4,5,
950,4.2,3.633333333,2.2,4.1,3.5,29343.84309,1,128,4,1.125991583,0.9187164903,0.2337761521,-0.7341638803,0.7913079858,-1.106321931,0.05696238205,-0.08936390281,0,-0.0171117615,-0.07178839296,0.1379993707,1.56374383,1,-0.01393322926,-0.3884986639,3.400620699,-3.031393766,3,4,5,2,,,0.109331429,0.1570182294,-1.397873402,5.470183372,2,2,1,4,5,,0.06957168877,0.3189033866,0.5057786703,-0.0222729072,-0.3410128951,-2.646594286,3.333152533,2,2,1,3,5,,-0.02266447805,-0.02022137865,-0.3096266389,0.07554461062,0.6554645896,0.4692574739,0.5873903036,-2.965258121,3.648804188,3,3,1,5,,,-0.7848070264,-1.859476447,3.782505274,1,3,2,1,4,5
953,2,3.65,3.5,3.7,3.7,16983.4788,1,32,2,1.302470207,-2.228832722,0.2784264386,1.166516423,0.07657819241,-0.7117102742,-0.6409057975,0.1719758511,0,0.06249061972,-0.07178839296,0.1379993707,3.840360641,3,0.02271088213,0.6332449913,3.400620699,-3.031393766,3,4,5,2,,,-0.6265562177,-0.8998395801,-1.397873402,5.470183372,1,3,2,1,4,5,-0.1792039573,-0.603888154,-0.9189164639,-0.1223849356,-1.873794079,-2.646594286,3.333152533,1,4,2,1,3,5,-0.117979221,-0.1221971214,-1.871066689,-0.1121350452,-0.9729423523,-0.6867128015,-0.8595887423,-2.965258121,3.648804188,2,4,3,1,5,,0.02814042941,-1.859476447,3.782505274,2,2,1,4,5,
954,4.2,3.766666667,2.7,4,3.9,18616.10879,1,32,2,1.069044948,0.9187164903,0.5909784436,-0.003132989397,0.6126255393,-0.3170986474,-0.5487272143,-0.1736937761,0,0.001943667303,-0.07178839296,0.1379993707,2.108726263,2,0.00576858595,0.1608448327,3.400620699,-3.031393766,3,4,5,2,,,-0.3178421557,-0.4564745426,-1.397873402,5.470183372,1,3,2,1,4,5,0.06516945362,-0.3595147431,-0.541629076,-0.03338509798,-0.5111478567,-2.646594286,3.333152533,2,2,1,3,5,,-0.02961303852,-0.03383094072,-0.5180145502,0.06835409254,0.5930758715,0.4013834596,0.5024294257,-2.965258121,3.648804188,3,3,1,5,,,-0.3870897591,-1.859476447,3.782505274,2,2,1,4,5,
955,3.2,3.55,2.5,3.7,4.3,19048.4225,1,32,2,0.7559289336,-0.5119876862,0.01052471064,-0.2955453396,0.07657819241,0.4721246362,-0.5243186951,-0.6373741031,0,0.002898260253,-0.07178839296,0.1379993707,2.136027575,2,0.01053534634,0.2937558889,3.400620699,-3.031393766,3,4,5,2,,,-0.4064810872,-0.5837748647,-1.397873402,5.470183372,1,3,2,1,4,5,-0.04050662369,-0.4651908278,-0.7047820687,-0.001491643488,-0.02283804119,-2.646594286,3.333152533,3,1,3,5,,,0.002112626564,-0.002105273306,-0.03223504871,0.02339495346,0.2029868662,-0.007103376091,-0.008891612291,-2.965258121,3.648804188,3,3,1,5,,,-0.6572247744,-1.859476447,3.782505274,2,2,1,4,5,
956,4.5,3.7,3.2,4.2,4,11740.04045,1,12,1,0.4629100561,1.34792769,0.4123772979,0.7278978825,0.9699904323,-0.119792819,-0.9369511604,-1.071293354,0,0.009765536524,-0.07178839296,0.1379993707,2.332430601,2,-0.001809215639,-0.05044615269,3.400620699,-3.031393766,3,4,5,2,,,-0.5527724028,-0.7938736677,-1.397873402,5.470183372,1,3,2,1,4,5,0.1012194827,-0.6311408877,-0.9609918594,-0.04537174851,-0.6946713924,-2.646594286,3.333152533,2,2,1,3,5,,-0.03893096372,-0.04576166347,-0.7006963491,0.0520692803,0.451780349,0.07101192325,0.08888875693,-2.965258121,3.648804188,3,3,1,5,,,-1.302293301,-1.859476447,3.782505274,1,3,2,1,4,5
957,4.2,3.716666667,3.5,3.5,4.2,9943.022055,1,12,1,0,0.9187164903,0.4570276141,1.166516423,-0.2807866931,0.2748188078,-1.03841114,-1.756797314,0,0.01442381646,-0.07178839296,0.1379993707,2.465656757,2,0.008117797785,0.2263476402,3.400620699,-3.031393766,3,4,5,2,,,-0.657990694,-0.9449847341,-1.397873402,5.470183372,1,3,2,1,4,5,0.06682029366,-0.6651951671,-1.013568163,-0.01351380628,-0.2069052905,-2.646594286,3.333152533,3,1,3,5,,,-0.006375563797,-0.013206264,-0.2022120506,-0.0267703142,-0.2322732657,-0.613404274,-0.7678252459,-2.965258121,3.648804188,2,4,3,1,5,,0.6069910526,-1.859476447,3.782505274,3,1,4,5,,
958,3.3,4.016666667,2.7,3.6,3.7,8597.666096,1,12,1,1.414213538,-0.3689172864,1.26073277,-0.003132989397,-0.1021042541,-0.7117102742,-1.114370108,0.3374518454,0,0.02704175189,-0.07178839296,0.1379993707,2.826528072,2,0.03480824083,0.9705542326,3.400620699,-3.031393766,4,5,2,,,,-0.8224618435,-1.181192875,-1.397873402,5.470183372,1,3,2,1,4,5,-0.0446314849,-0.7704392076,-1.17605412,-0.07899869233,-1.209522128,-2.646594286,3.333152533,2,2,1,3,5,,-0.07133828849,-0.07816898823,-1.196913362,0.02883128077,0.2501552999,0.2719794512,0.3404487073,-2.965258121,3.648804188,3,3,1,5,,,-1.608400941,-1.859476447,3.782505274,1,3,2,1,4,5
959,3.7,3.833333333,1.8,4,3.9,25489.91397,1,72,3,0,0.2033643872,0.769579649,-1.318988562,0.6126255393,-0.3170986474,-0.1606310755,-1.756797314,0,-0.009748130105,-0.07178839296,0.1379993707,1.774342656,1,0.01832258143,0.5108864903,3.400620699,-3.031393766,3,4,5,2,,,-0.1055670157,-0.1516118944,-1.397873402,5.470183372,1,3,2,1,4,5,0.006553474814,-0.1795179248,-0.2637324929,-0.0227853246,-0.3488583565,-2.646594286,3.333152533,2,2,1,3,5,,-0.02168111503,-0.02345631458,-0.359159559,0.1331766844,1.155510664,0.4274336696,0.5350375772,-2.965258121,3.648804188,3,3,1,5,,,0.1129815727,-1.859476447,3.782505274,2,2,1,4,5,
960,3,4.033333333,3.1,3.4,3.7,23070.54444,1,72,3,1.195228577,-0.7981285453,1.305383086,0.5816916823,-0.4594691396,-0.7117102742,-0.2972290814,0.01316624507,0,0.04261801019,-0.07178839296,0.1379993707,3.27200675,3,0.04040752724,1.126678586,3.400620699,-3.031393766,4,5,2,,,,-0.2864965796,-0.411457032,-1.397873402,5.470183372,1,3,2,1,4,5,-0.07903067768,-0.2651020885,-0.395865649,-0.08760695159,-1.341320276,-2.646594286,3.333152533,2,2,1,3,5,,-0.08556374162,-0.08733893931,-1.337322474,-0.02645953,-0.2295767367,-0.1688909978,-0.211408332,-2.965258121,3.648804188,3,3,1,5,,,0.3905560374,-1.859476447,3.782505274,2,2,1,4,5,
961,4.2,3.583333333,2.1,4.2,4.3,11328.31821,1,12,1,0.9258201122,0.9187164903,0.09982528538,-0.8803700209,0.9699904323,0.4721246362,-0.9601970315,-0.3857893944,0,-0.02074466459,-0.07178839296,0.1379993707,1.459843278,1,-0.0007646944141,-0.02132188343,3.400620699,-3.031393766,3,4,5,2,,,-0.5989950299,-0.8602570891,-1.397873402,5.470183372,1,3,2,1,4,5,0.07122252882,-0.6635519862,-1.01103127,0.0102999853,0.157699585,-2.646594286,3.333152533,3,1,3,5,,,0.0169005692,0.01006986946,0.1541892439,0.1316989213,1.142688751,0.7605692148,0.9520381093,-2.965258121,3.648804188,3,3,1,5,,,0.204628244,-1.859476447,3.782505274,2,2,1,4,5,
962,4.2,3.416666667,3.1,3.8,4.1,15973.1467,1,32,2,2.070196629,0.9187164903,-0.3466776013,0.5816916823,0.2552606463,0.07751300186,-0.6979492903,1.3088696,0,-0.006477531511,-0.07178839296,0.1379993707,1.867881298,1,-0.01890037023,-0.5269969106,3.400620699,-3.031393766,2,1,4,5,2,,-0.4104432762,-0.5894652605,-1.397873402,5.470183372,1,3,2,1,4,5,0.07672532648,-0.3479588628,-0.5237879753,0.009899385273,0.1515661329,-2.646594286,3.333152533,3,1,3,5,,,0.0146972267,0.01047932636,0.1604588032,-0.01486613508,-0.1289863735,0.2304776162,0.2884989977,-2.965258121,3.648804188,3,3,1,5,,,0.2834177017,-1.859476447,3.782505274,2,2,1,4,5,
963,2.4,3.416666667,1.7,3.6,2.8,19056.24856,1,32,2,0.7440237999,-1.656551123,-0.3466776013,-1.465194702,-0.1021042541,-2.487462521,-0.5238768458,-0.6550039053,0,-0.01051015779,-0.07178839296,0.1379993707,1.752548695,1,-0.02171967365,-0.6056072116,3.400620699,-3.031393766,2,1,4,5,2,,-0.4920341969,-0.7066434622,-1.397873402,5.470183372,1,3,2,1,4,5,-0.126368165,-0.5510523915,-0.8373434544,-0.05104596913,-0.7815474868,-2.646594286,3.333152533,2,2,1,3,5,,-0.04744473472,-0.05166263506,-0.7910512686,-0.05024022236,-0.4359104633,-0.4906838238,-0.6142106056,-2.965258121,3.648804188,2,4,3,1,5,,-0.1265199929,-1.859476447,3.782505274,2,2,1,4,5,
964,3.9,3.416666667,3,3.7,4.3,9376.189414,1,12,1,0.8864052892,0.4895052314,-0.3466776013,0.4354855418,0.07657819241,0.4721246362,-1.070414543,-0.4441571534,0,-0.004404569976,-0.07178839296,0.1379993707,1.927167654,1,-0.01035415102,-0.2887036204,3.400620699,-3.031393766,3,4,5,2,,,-0.7042729259,-1.011453748,-1.397873402,5.470183372,1,3,2,1,4,5,0.04287641123,-0.6953468323,-1.060119271,0.01601156779,0.2451476753,-2.646594286,3.333152533,3,1,3,5,,,0.02336980775,0.01653910801,0.2532454431,-0.01286974177,-0.1116646156,-0.1947877556,-0.2438244373,-2.965258121,3.648804188,3,3,1,5,,,-0.3760754764,-1.859476447,3.782505274,2,2,1,4,5,
965,3.9,3.166666667,2.4,3.8,3.5,22469.31737,1,72,3,1.505940676,0.4895052314,-1.016431928,-0.4417515099,0.2552606463,-1.106321931,-0.3311744332,0.4732866883,0,-0.03187631071,-0.07178839296,0.1379993707,1.14147985,1,-0.04837698862,-1.348890066,3.400620699,-3.031393766,2,1,4,5,2,,-0.1800291538,-0.258551985,-1.397873402,5.470183372,1,3,2,1,4,5,0.051130604,-0.1349407881,-0.1949099898,0.02515630983,0.3851597011,-2.646594286,3.333152533,3,1,3,5,,,0.02743286826,0.02565766871,0.3928677142,-0.0363410376,-0.3153138757,-0.1181637347,-0.1479107738,-2.965258121,3.648804188,3,3,1,5,,,0.2300924808,-1.859476447,3.782505274,2,2,1,4,5,
966,3.9,3.75,1.9,2.7,4.2,38712.42348,2,128,4,1.552647471,0.4895052314,0.546328187,-1.172782421,-1.710246205,0.2748188078,0.5859139562,0.5424528122,1,-0.006454902701,-0.07178839296,0.1379993707,1.868528485,1,0.01509787608,0.4209723771,3.400620699,-3.031393766,3,4,5,2,,,0.4408387542,0.6331182122,-1.397873402,5.470183372,2,2,1,4,5,,0.0318708159,0.2812025249,0.4475724399,0.09639711678,1.475903511,-2.646594286,3.333152533,4,3,5,,,,0.09236942977,0.0948125273,1.451758385,0.02582087182,0.2240353972,0.3036397398,0.3800792694,-2.965258121,3.648804188,3,3,1,5,,,-0.7748579383,-1.859476447,3.782505274,1,3,2,1,4,5
968,2.6,2.583333333,2.1,4.7,2.1,25878.98787,1,72,3,1.281739831,-1.370410204,-2.579192162,-0.8803700209,1.863402605,-3.868603468,-0.1386639029,0.1412771195,0,-0.02535843849,-0.07178839296,0.1379993707,1.327890038,1,-0.1087187901,-3.031393766,3.400620699,-3.031393766,1,3,1,4,5,2,-0.1730756313,-0.2485655695,-1.397873402,5.470183372,1,3,2,1,4,5,-0.07628823072,-0.2623596191,-0.3916315436,-0.07625686377,-1.167542934,-2.646594286,3.333152533,2,2,1,3,5,,-0.07530365884,-0.07707885653,-1.180221319,-0.1316053867,-1.141877294,-0.8210886717,-1.027792931,-2.965258121,3.648804188,2,4,3,1,5,,-0.7515593767,-1.859476447,3.782505274,1,3,2,1,4,5
969,4.9,3.633333333,2.3,4.4,3.6,58026.47627,1,200,5,2.199837685,1.920209408,0.2337761521,-0.5879576802,1.327355266,-0.9090160728,1.676388502,1.500849485,0,-0.02469373494,-0.07178839296,0.1379993707,1.346900463,1,-0.0216125045,-0.6026189923,3.400620699,-3.031393766,2,1,4,5,2,,1.318671703,1.89383328,-1.397873402,5.470183372,3,1,4,5,,,0.1485524923,1.279180527,1.988347769,-0.004425652791,-0.06775966287,-2.646594286,3.333152533,3,1,3,5,,,-0.01594947837,-0.004798977636,-0.07348071784,0.1198881269,1.040212154,1.155371428,1.446229458,-2.965258121,3.648804188,4,1,5,,,,1.081766844,-1.859476447,3.782505274,3,1,4,5,,
971,4.1,3.4,2.2,4,4.7,44059.61046,1,200,5,1.302470207,0.7756460309,-0.3913278878,-0.7341638803,0.6126255393,1.26134789,0.8878169656,0.1719758511,0,-0.02764414996,-0.07178839296,0.1379993707,1.262519002,1,-0.005891812034,-0.1642807275,3.400620699,-3.031393766,3,4,5,2,,,0.6856888533,0.9847639799,-1.397873402,5.470183372,2,2,1,4,5,,0.06599263102,1.196620584,1.860883713,0.06679522991,1.02267909,-2.646594286,3.333152533,4,3,5,,,,0.0606922023,0.07184270024,1.100047231,0.1026668176,0.8907910585,0.7110872269,0.890099287,-2.965258121,3.648804188,3,3,1,5,,,1.079583526,-1.859476447,3.782505274,3,1,4,5,,
973,3.1,4.233333333,1.8,4.2,3.9,61116.58708,1,200,5,0.5175491571,-0.6550581455,1.841186523,-1.318988562,0.9699904323,-0.3170986474,1.850856662,-0.9903806448,0,0.02560506761,-0.07178839296,0.1379993707,2.785439014,2,0.05989862606,1.670146585,3.400620699,-3.031393766,4,5,2,,,,1.21754694,1.748601198,-1.397873402,5.470183372,3,1,4,5,,,-0.07435106486,1.056276917,1.644207478,-0.08622220159,-1.320118785,-2.646594286,3.333152533,2,2,1,3,5,,-0.09894535691,-0.08779485524,-1.34430337,0.1854242533,1.608837843,0.9590332508,1.200464249,-2.965258121,3.648804188,4,1,5,,,,1.688608885,-1.859476447,3.782505274,4,4,5,,,
975,4.1,3.433333333,3,3.7,3.9,17280.77358,1,32,2,0.7071067691,0.7756460309,-0.3020273149,0.4354855418,0.07657819241,-0.3170986474,-0.6241204739,-0.709672749,0,-0.007976674475,-0.07178839296,0.1379993707,1.825006008,1,-0.02044114098,-0.5699580312,3.400620699,-3.031393766,2,1,4,5,2,,-0.3707440197,-0.5324504375,-1.397873402,5.470183372,1,3,2,1,4,5,0.06489206851,-0.3597921431,-0.5420573354,0.006069185212,0.09292323887,-2.646594286,3.333152533,3,1,3,5,,,0.01035951264,0.006141612306,0.09404025227,-0.02792110294,-0.2422581017,-0.3591117561,-0.449516058,-2.965258121,3.648804188,2,4,3,1,5,,-1.080865264,-1.859476447,3.782505274,1,3,2,1,4,5
976,4.2,3.416666667,2.7,3.6,3.6,26796.72134,1,72,3,0.9161253572,0.9187164903,-0.3466776013,-0.003132989397,-0.1021042541,-0.9090160728,-0.08684851974,-0.4001459479,0,-0.02115576714,-0.07178839296,0.1379993707,1.448085904,1,-0.02971969359,-0.8286708593,3.400620699,-3.031393766,2,1,4,5,2,,0.01610505767,0.02312956005,-1.397873402,5.470183372,2,2,1,4,5,,0.07672532648,-0.1093460768,-0.1553943902,0.01905493625,0.2917436659,-2.646594286,3.333152533,3,1,3,5,,,0.01965194941,0.01787674986,0.2737272382,-0.02953568101,-0.256267041,-0.2922367752,-0.3658056855,-2.965258121,3.648804188,2,4,3,1,5,,0.1251771599,-1.859476447,3.782505274,2,2,1,4,5,
977,3.2,3.866666667,2.9,4.3,4.5,42138.35345,1,200,5,0,-0.5119876862,0.8588802218,0.2892793417,1.148672819,0.8667362928,0.7793424726,-1.756797314,0,0.03908960521,-0.07178839296,0.1379993707,3.171094894,3,0.04109817371,1.145935774,3.400620699,-3.031393766,4,5,2,,,,0.493019104,0.70805794,-1.397873402,5.470183372,2,2,1,4,5,,-0.05096193776,1.079666018,1.680317879,-0.07134669274,-1.092364907,-2.646594286,3.333152533,2,2,1,3,5,,-0.07670404762,-0.06555354595,-1.003747225,0.09684458375,0.840274334,0.191006422,0.2390911728,-2.965258121,3.648804188,3,3,1,5,,,-0.04508555681,-1.859476447,3.782505274,2,2,1,4,5,
979,3.9,3.05,2.5,4.1,4.8,32302.61366,1,128,4,2.507132769,0.4895052314,-1.328983903,-0.2955453396,0.7913079858,1.458653688,0.2240150422,1.955909848,0,-0.02973198146,-0.07178839296,0.1379993707,1.202807307,1,-0.029912306,-0.8340414762,3.400620699,-3.031393766,2,1,4,5,2,,0.2113450617,0.3035268784,-1.397873402,5.470183372,2,2,1,4,5,,0.05498256162,0.3043142557,0.4832545817,0.07792507857,1.193084359,-2.646594286,3.333152533,4,3,5,,,,0.07638515532,0.07882825285,1.207009196,0.04141971469,0.3593791425,0.7585118413,0.9494627714,-2.965258121,3.648804188,3,3,1,5,,,0.1650924832,-1.859476447,3.782505274,2,2,1,4,5,
